sample,fastq,image,grid,roifile,mpp
Demo_S1,/projects/rubinstein-lab/USERS/domans/melanoma_PDX/dev/demo_dataset/fastq/,/projects/rubinstein-lab/USERS/domans/melanoma_PDX/dev/demo_dataset/SC2200092.tiff,,,0.22075
