sample,fastq,image,grid,roifile,mpp
WM4237_T1_S1,/projects/chuang-lab/rubinstein/ST_melanomaPDX/data/SC2200324_WM4237-T1-Day14-229/fastq,/projects/chuang-lab/rubinstein/ST_melanomaPDX/data/SC2200324_WM4237-T1-Day14-229/img/SC2200324.tiff,,,0.22075
