sample,image,grid,roifile,mpp
TCGA-D5-6537-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-D5-6537-01Z-00-DX1.f81ccf91-7ce6-4ccc-8278-cc05f639aca7.svs-263.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-D5-6537-01Z-00-DX1.f81ccf91-7ce6-4ccc-8278-cc05f639aca7.svs-263.oid0.json,0.252
TCGA-D5-6538-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-D5-6538-01Z-00-DX1.fab8da8e-1e0a-4fb2-987c-9792c05d5a3a.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-D5-6538-01Z-00-DX1.fab8da8e-1e0a-4fb2-987c-9792c05d5a3a.oid0.json,0.252
TCGA-D5-6539-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-D5-6539-01Z-00-DX1.fe2a2e60-1db0-4019-9920-99416b34f05e.svs-264.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-D5-6539-01Z-00-DX1.fe2a2e60-1db0-4019-9920-99416b34f05e.svs-264.oid0.json,0.252
TCGA-D5-6540-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-D5-6540-01Z-00-DX1.4ca9e502-959b-4fa8-a748-5fd0878e5c3f.svs-265.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-D5-6540-01Z-00-DX1.4ca9e502-959b-4fa8-a748-5fd0878e5c3f.svs-265.oid0.json,0.252
TCGA-D5-6541-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-D5-6541-01Z-00-DX1.b342c06b-8c59-4218-82f5-388568037e41.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-D5-6541-01Z-00-DX1.b342c06b-8c59-4218-82f5-388568037e41.oid0.json,0.252
TCGA-D5-6929-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-D5-6929-01Z-00-DX1.5e555bba-87b2-440c-b6d4-e6fec3f7bf3a.svs-271.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-D5-6929-01Z-00-DX1.5e555bba-87b2-440c-b6d4-e6fec3f7bf3a.svs-271.oid0.json,0.252
TCGA-DM-A0X9-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A0X9-01Z-00-DX1.C7FC2C17-12CC-4F10-B54F-7C29379D834E.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A0X9-01Z-00-DX1.C7FC2C17-12CC-4F10-B54F-7C29379D834E.oid0.json,0.2468
TCGA-DM-A0XF-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A0XF-01Z-00-DX1.6FD3D3CF-A1E2-4F4E-BF02-F81B1A1061CC.svs-277.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A0XF-01Z-00-DX1.6FD3D3CF-A1E2-4F4E-BF02-F81B1A1061CC.svs-277.oid0.json,0.2468
TCGA-DM-A1D0-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A1D0-01Z-00-DX1.1EE92F9A-3DAA-4C1E-9A17-F9E0D31BE0C1.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A1D0-01Z-00-DX1.1EE92F9A-3DAA-4C1E-9A17-F9E0D31BE0C1.oid0.json,0.2468
TCGA-DM-A1D4-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A1D4-01Z-00-DX1.38346604-2BAF-44F8-BD96-5BF58253C6AD.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A1D4-01Z-00-DX1.38346604-2BAF-44F8-BD96-5BF58253C6AD.oid0.json,0.2468
TCGA-DM-A1D6-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A1D6-01Z-00-DX1.BCDA4D6C-8424-477D-9FAF-907206D2DDD6.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A1D6-01Z-00-DX1.BCDA4D6C-8424-477D-9FAF-907206D2DDD6.oid0.json,0.2468
TCGA-DM-A1D7-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A1D7-01Z-00-DX1.4F3CF25D-A350-4A92-A891-7FFE40BE2710.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A1D7-01Z-00-DX1.4F3CF25D-A350-4A92-A891-7FFE40BE2710.oid1.json,0.2468
TCGA-DM-A1D9-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A1D9-01Z-00-DX1.C286F663-142A-4F8E-BFCD-56E33F73F7E8.svs-160.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A1D9-01Z-00-DX1.C286F663-142A-4F8E-BFCD-56E33F73F7E8.svs-160.oid0.json,0.2468
TCGA-DM-A1DA-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A1DA-01Z-00-DX1.00001FEF-3B63-4C6F-952A-1D5F6F51CD22.svs-161.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A1DA-01Z-00-DX1.00001FEF-3B63-4C6F-952A-1D5F6F51CD22.svs-161.oid0.json,0.2468
TCGA-DM-A1DB-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A1DB-01Z-00-DX1.092D3ABD-7DFE-4193-B049-B3C3617706B0.svs-162.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A1DB-01Z-00-DX1.092D3ABD-7DFE-4193-B049-B3C3617706B0.svs-162.oid0.json,0.2468
TCGA-DM-A1HA-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A1HA-01Z-00-DX1.E56FC26A-DDB9-4121-9E79-5009FB23CCEB.svs-163.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A1HA-01Z-00-DX1.E56FC26A-DDB9-4121-9E79-5009FB23CCEB.svs-163.oid0.json,0.2468
TCGA-DM-A280-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A280-01Z-00-DX1.e7cfcec1-e284-4b94-80c2-cbb3186f7c6f.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A280-01Z-00-DX1.e7cfcec1-e284-4b94-80c2-cbb3186f7c6f.oid0.json,0.2468
TCGA-DM-A280-01Z-00-DX1.2,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A280-01Z-00-DX1.e7cfcec1-e284-4b94-80c2-cbb3186f7c6f.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A280-01Z-00-DX1.e7cfcec1-e284-4b94-80c2-cbb3186f7c6f.oid2.json,0.2468
TCGA-DM-A285-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A285-01Z-00-DX1.219e2829-8ffd-4b51-adce-cfd48293191b.svs-164.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A285-01Z-00-DX1.219e2829-8ffd-4b51-adce-cfd48293191b.svs-164.oid0.json,0.2468
TCGA-DM-A288-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A288-01Z-00-DX1.716efd68-52d4-4049-b9a6-480700579e74.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A288-01Z-00-DX1.716efd68-52d4-4049-b9a6-480700579e74.oid0.json,0.2468
TCGA-DM-A28A-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A28A-01Z-00-DX1.05b565c5-efa0-41be-a7e3-46f9166ddb7b.svs-198.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A28A-01Z-00-DX1.05b565c5-efa0-41be-a7e3-46f9166ddb7b.svs-198.oid0.json,0.2468
TCGA-DM-A28E-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A28E-01Z-00-DX1.4381ffe6-3918-4fdd-b192-000f2b737b22.svs-165.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A28E-01Z-00-DX1.4381ffe6-3918-4fdd-b192-000f2b737b22.svs-165.oid0.json,0.2468
TCGA-DM-A28F-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A28F-01Z-00-DX1.3ebf56a0-8f55-4681-bc7f-1e20d802a966.svs-284.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A28F-01Z-00-DX1.3ebf56a0-8f55-4681-bc7f-1e20d802a966.svs-284.oid0.json,0.2468
TCGA-DM-A28G-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A28G-01Z-00-DX1.5e8602bd-31e1-4813-8214-cd56280defe5.svs-285.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A28G-01Z-00-DX1.5e8602bd-31e1-4813-8214-cd56280defe5.svs-285.oid0.json,0.2468
TCGA-DM-A28H-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A28H-01Z-00-DX1.daf607db-57d0-4685-8dd1-f6d0a9ee0435.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A28H-01Z-00-DX1.daf607db-57d0-4685-8dd1-f6d0a9ee0435.oid0.json,0.2468
TCGA-DM-A28K-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A28K-01Z-00-DX1.766edac4-a5c8-45ef-aff6-73e308c1f442.svs-286.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A28K-01Z-00-DX1.766edac4-a5c8-45ef-aff6-73e308c1f442.svs-286.oid0.json,0.2468
TCGA-DM-A28M-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-DM-A28M-01Z-00-DX1.055b2d62-8a1e-4bdf-a49e-123ad0de657b.svs-169.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-DM-A28M-01Z-00-DX1.055b2d62-8a1e-4bdf-a49e-123ad0de657b.svs-169.oid0.json,0.2468
TCGA-F4-6459-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6459-01A-01-BS1.b0da9bd9-52ae-459f-a51a-fb62fd4eb795.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6459-01A-01-BS1.b0da9bd9-52ae-459f-a51a-fb62fd4eb795.oid0.json,0.2462
TCGA-F4-6459-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6459-01A-01-TS1.424790bd-471f-4312-b54d-361ea302deda.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6459-01A-01-TS1.424790bd-471f-4312-b54d-361ea302deda.oid0.json,0.252
TCGA-F4-6459-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6459-01Z-00-DX1.80a78213-1137-4521-9d60-ac64813dec4c.svs-288.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6459-01Z-00-DX1.80a78213-1137-4521-9d60-ac64813dec4c.svs-288.oid0.json,0.252
TCGA-F4-6460-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6460-01A-01-BS1.9bf2488f-92ae-4f12-9734-228792ee41f6.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6460-01A-01-BS1.9bf2488f-92ae-4f12-9734-228792ee41f6.oid0.json,0.2462
TCGA-F4-6460-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6460-01Z-00-DX1.92a182ea-f22a-4d74-bfb6-34d3cd757dce.svs-289.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6460-01Z-00-DX1.92a182ea-f22a-4d74-bfb6-34d3cd757dce.svs-289.oid0.json,0.252
TCGA-F4-6461-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6461-01A-01-BS1.904979a3-2e8f-42ef-9e36-0fdc8b7799b0.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6461-01A-01-BS1.904979a3-2e8f-42ef-9e36-0fdc8b7799b0.oid0.json,0.2462
TCGA-F4-6461-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6461-01A-01-TS1.6af63fab-ac32-4142-be42-0c5b9e390520.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6461-01A-01-TS1.6af63fab-ac32-4142-be42-0c5b9e390520.oid0.json,0.252
TCGA-F4-6461-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6461-01Z-00-DX1.f7da24ac-4a3c-4814-8d11-3138a954e0df.svs-290.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6461-01Z-00-DX1.f7da24ac-4a3c-4814-8d11-3138a954e0df.svs-290.oid0.json,0.252
TCGA-F4-6463-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6463-01A-01-BS1.6af1e7f7-05f1-4913-9d26-a91511881d3d.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6463-01A-01-BS1.6af1e7f7-05f1-4913-9d26-a91511881d3d.oid0.json,0.2462
TCGA-F4-6463-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6463-01A-01-TS1.6ece090f-d42f-481c-acb7-c1301bc7c14a.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6463-01A-01-TS1.6ece090f-d42f-481c-acb7-c1301bc7c14a.oid0.json,0.252
TCGA-F4-6569-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6569-01A-01-BS1.8a1db85e-ba2c-40d4-a195-c5eea0f6e184.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6569-01A-01-BS1.8a1db85e-ba2c-40d4-a195-c5eea0f6e184.oid0.json,0.2457
TCGA-F4-6569-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6569-01A-01-TS1.5a770e00-ab6b-46b0-9351-891e22205f1b.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6569-01A-01-TS1.5a770e00-ab6b-46b0-9351-891e22205f1b.oid0.json,0.2457
TCGA-F4-6569-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6569-01Z-00-DX1.accbe317-9a4d-49b9-b9c9-4d2bb1301f67.svs-291.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6569-01Z-00-DX1.accbe317-9a4d-49b9-b9c9-4d2bb1301f67.svs-291.oid0.json,0.252
TCGA-F4-6570-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6570-01A-01-BS1.cec0d32b-f66a-4e89-a926-0d1e885439ce.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6570-01A-01-BS1.cec0d32b-f66a-4e89-a926-0d1e885439ce.oid0.json,0.2457
TCGA-F4-6570-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6570-01A-01-TS1.1fd11966-a90a-466a-a1e1-57a2fe1bfc64.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6570-01A-01-TS1.1fd11966-a90a-466a-a1e1-57a2fe1bfc64.oid0.json,0.2457
TCGA-F4-6570-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6570-01Z-00-DX1.57a15bf3-d9a1-4da7-b71a-7b992a275bdf.svs-292.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6570-01Z-00-DX1.57a15bf3-d9a1-4da7-b71a-7b992a275bdf.svs-292.oid0.json,0.252
TCGA-F4-6703-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6703-01A-01-BS1.738bf4d8-e97d-4d6a-b953-427aa4945672.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6703-01A-01-BS1.738bf4d8-e97d-4d6a-b953-427aa4945672.oid0.json,0.2462
TCGA-F4-6703-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6703-01Z-00-DX1.28225f5d-d880-4605-831f-f22ec0272cde.svs-201.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6703-01Z-00-DX1.28225f5d-d880-4605-831f-f22ec0272cde.svs-201.oid0.json,0.252
TCGA-F4-6704-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6704-01A-01-BS1.51a400b4-3415-4675-a41a-5560f5f665e8.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6704-01A-01-BS1.51a400b4-3415-4675-a41a-5560f5f665e8.oid0.json,0.2462
TCGA-F4-6704-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6704-01Z-00-DX1.f7cb6641-a6f3-40b7-a5cb-aaf604f73d0f.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6704-01Z-00-DX1.f7cb6641-a6f3-40b7-a5cb-aaf604f73d0f.oid0.json,0.252
TCGA-F4-6805-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6805-01A-01-BS1.40a5894f-b316-4682-baff-e052d3a6b3d7.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6805-01A-01-BS1.40a5894f-b316-4682-baff-e052d3a6b3d7.oid0.json,0.2462
TCGA-F4-6805-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6805-01A-01-TS1.182badda-0592-43c7-983b-fee423dbbd78.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6805-01A-01-TS1.182badda-0592-43c7-983b-fee423dbbd78.oid0.json,0.2462
TCGA-F4-6805-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-F4-6805-01Z-00-DX1.9927edbb-2801-4988-b113-1fdfd31a72a0.svs-294.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-F4-6805-01Z-00-DX1.9927edbb-2801-4988-b113-1fdfd31a72a0.svs-294.oid0.json,0.252
