sample,image,grid,roifile,mpp
TCGA-3L-AA1B-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-3L-AA1B-01A-01-TS1.9C415218-D5B4-4945-B243-F42A4C8C0484.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-3L-AA1B-01A-01-TS1.9C415218-D5B4-4945-B243-F42A4C8C0484.oid0.json,0.2525
TCGA-3L-AA1B-01A-01-TS1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-3L-AA1B-01A-01-TS1.9C415218-D5B4-4945-B243-F42A4C8C0484.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-3L-AA1B-01A-01-TS1.9C415218-D5B4-4945-B243-F42A4C8C0484.oid1.json,0.2525
TCGA-4N-A93T-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-4N-A93T-01A-01-TS1.9258D514-40C1-480A-8FA8-D4E8B3819BDE.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-4N-A93T-01A-01-TS1.9258D514-40C1-480A-8FA8-D4E8B3819BDE.oid0.json,0.2525
TCGA-4N-A93T-01A-01-TS1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-4N-A93T-01A-01-TS1.9258D514-40C1-480A-8FA8-D4E8B3819BDE.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-4N-A93T-01A-01-TS1.9258D514-40C1-480A-8FA8-D4E8B3819BDE.oid1.json,0.2525
TCGA-4T-AA8H-01A-01-TSA.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-4T-AA8H-01A-01-TSA.17AD2FB9-4E87-42BE-81A1-5E0035137749.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-4T-AA8H-01A-01-TSA.17AD2FB9-4E87-42BE-81A1-5E0035137749.oid0.json,0.2525
TCGA-4T-AA8H-01A-01-TSA.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-4T-AA8H-01A-01-TSA.17AD2FB9-4E87-42BE-81A1-5E0035137749.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-4T-AA8H-01A-01-TSA.17AD2FB9-4E87-42BE-81A1-5E0035137749.oid1.json,0.2525
TCGA-5M-AAT4-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AAT4-01A-01-TS1.70508921-9A9C-4374-8052-248FF7FF0BB1.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AAT4-01A-01-TS1.70508921-9A9C-4374-8052-248FF7FF0BB1.oid0.json,0.2527
TCGA-5M-AAT4-01A-01-TS1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AAT4-01A-01-TS1.70508921-9A9C-4374-8052-248FF7FF0BB1.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AAT4-01A-01-TS1.70508921-9A9C-4374-8052-248FF7FF0BB1.oid1.json,0.2527
TCGA-5M-AAT5-01A-02-TS2.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AAT5-01A-02-TS2.9FA3C6DB-5993-4AC3-B766-54D36297E0AA.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AAT5-01A-02-TS2.9FA3C6DB-5993-4AC3-B766-54D36297E0AA.oid0.json,0.2527
TCGA-5M-AAT5-01A-02-TS2.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AAT5-01A-02-TS2.9FA3C6DB-5993-4AC3-B766-54D36297E0AA.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AAT5-01A-02-TS2.9FA3C6DB-5993-4AC3-B766-54D36297E0AA.oid1.json,0.2527
TCGA-5M-AAT6-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AAT6-01A-01-TS1.60D71ED8-276C-4C78-B2CC-C2503A37AE58.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AAT6-01A-01-TS1.60D71ED8-276C-4C78-B2CC-C2503A37AE58.oid0.json,0.2527
TCGA-5M-AAT6-01A-01-TS1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AAT6-01A-01-TS1.60D71ED8-276C-4C78-B2CC-C2503A37AE58.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AAT6-01A-01-TS1.60D71ED8-276C-4C78-B2CC-C2503A37AE58.oid1.json,0.2527
TCGA-5M-AATA-01A-03-TS3.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AATA-01A-03-TS3.E72ADD7C-8901-4821-A324-DE3F5D1C4CF7.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AATA-01A-03-TS3.E72ADD7C-8901-4821-A324-DE3F5D1C4CF7.oid0.json,0.2527
TCGA-5M-AATA-01A-03-TS3.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AATA-01A-03-TS3.E72ADD7C-8901-4821-A324-DE3F5D1C4CF7.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AATA-01A-03-TS3.E72ADD7C-8901-4821-A324-DE3F5D1C4CF7.oid1.json,0.2527
TCGA-5M-AATE-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AATE-01A-01-TS1.900EF8FE-361C-4C61-8761-328026D2F627.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AATE-01A-01-TS1.900EF8FE-361C-4C61-8761-328026D2F627.oid0.json,0.2527
TCGA-5M-AATE-01A-01-TS1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-5M-AATE-01A-01-TS1.900EF8FE-361C-4C61-8761-328026D2F627.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-5M-AATE-01A-01-TS1.900EF8FE-361C-4C61-8761-328026D2F627.oid1.json,0.2527
TCGA-A6-2671-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2671-01Z-00-DX1.13d1a0d9-78cd-4cfc-b670-34a79ebe52ee.svs-7.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2671-01Z-00-DX1.13d1a0d9-78cd-4cfc-b670-34a79ebe52ee.svs-7.oid0.json,0.252
TCGA-A6-2671-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2671-01Z-00-DX1.13d1a0d9-78cd-4cfc-b670-34a79ebe52ee.svs-7.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2671-01Z-00-DX1.13d1a0d9-78cd-4cfc-b670-34a79ebe52ee.svs-7.oid1.json,0.252
TCGA-A6-2672-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2672-01A-01-TS1.cc5bfe43-6b11-4014-b091-de0c344bf466.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2672-01A-01-TS1.cc5bfe43-6b11-4014-b091-de0c344bf466.oid0.json,0.2457
TCGA-A6-2672-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2672-01Z-00-DX1.e2a845c8-6d77-4120-9f43-abec84a66c1c.svs-8.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2672-01Z-00-DX1.e2a845c8-6d77-4120-9f43-abec84a66c1c.svs-8.oid0.json,0.252
TCGA-A6-2672-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2672-01Z-00-DX1.e2a845c8-6d77-4120-9f43-abec84a66c1c.svs-8.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2672-01Z-00-DX1.e2a845c8-6d77-4120-9f43-abec84a66c1c.svs-8.oid1.json,0.252
TCGA-A6-2674-01B-03-BS3.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2674-01B-03-BS3.881F359F-A96C-48E5-A89A-9DC1EFC15A6F.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2674-01B-03-BS3.881F359F-A96C-48E5-A89A-9DC1EFC15A6F.oid0.json,0.2456
TCGA-A6-2674-01B-04-BS4.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2674-01B-04-BS4.3BB89027-F2F7-4A56-AEBF-FD18D63FA9FE.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2674-01B-04-BS4.3BB89027-F2F7-4A56-AEBF-FD18D63FA9FE.oid0.json,0.2456
TCGA-A6-2674-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2674-01Z-00-DX1.d301f1f5-6f4a-49e6-9c93-f4e8b7f616b8.svs-9.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2674-01Z-00-DX1.d301f1f5-6f4a-49e6-9c93-f4e8b7f616b8.svs-9.oid0.json,0.252
TCGA-A6-2674-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2674-01Z-00-DX1.d301f1f5-6f4a-49e6-9c93-f4e8b7f616b8.svs-9.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2674-01Z-00-DX1.d301f1f5-6f4a-49e6-9c93-f4e8b7f616b8.svs-9.oid1.json,0.252
TCGA-A6-2676-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2676-01A-01-TS1.d4940455-1e01-44bf-adcf-891d2105f5a4.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2676-01A-01-TS1.d4940455-1e01-44bf-adcf-891d2105f5a4.oid0.json,0.2457
TCGA-A6-2676-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2676-01Z-00-DX1.c465f6e0-b47c-48e9-bdb1-67077bb16c67.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2676-01Z-00-DX1.c465f6e0-b47c-48e9-bdb1-67077bb16c67.oid0.json,0.252
TCGA-A6-2676-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2676-01Z-00-DX1.c465f6e0-b47c-48e9-bdb1-67077bb16c67.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2676-01Z-00-DX1.c465f6e0-b47c-48e9-bdb1-67077bb16c67.oid1.json,0.252
TCGA-A6-2677-01B-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2677-01B-01-BS1.D291C8BD-9AA1-4A11-B7B6-D8413280094B.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2677-01B-01-BS1.D291C8BD-9AA1-4A11-B7B6-D8413280094B.oid0.json,0.248
TCGA-A6-2677-01B-01-BS1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2677-01B-01-BS1.D291C8BD-9AA1-4A11-B7B6-D8413280094B.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2677-01B-01-BS1.D291C8BD-9AA1-4A11-B7B6-D8413280094B.oid1.json,0.248
TCGA-A6-2677-01B-02-BS2.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2677-01B-02-BS2.6F1003B3-E77D-4797-9F33-528F9350262F.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2677-01B-02-BS2.6F1003B3-E77D-4797-9F33-528F9350262F.oid0.json,0.248
TCGA-A6-2677-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2677-01Z-00-DX1.dc0903dc-fef2-47ca-8f04-1ef25a4d8338.svs-12.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2677-01Z-00-DX1.dc0903dc-fef2-47ca-8f04-1ef25a4d8338.svs-12.oid0.json,0.252
TCGA-A6-2677-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2677-01Z-00-DX1.dc0903dc-fef2-47ca-8f04-1ef25a4d8338.svs-12.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2677-01Z-00-DX1.dc0903dc-fef2-47ca-8f04-1ef25a4d8338.svs-12.oid1.json,0.252
TCGA-A6-2678-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2678-01A-01-TS1.74cade3f-41fd-4358-a6a5-25f779b201dc.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2678-01A-01-TS1.74cade3f-41fd-4358-a6a5-25f779b201dc.oid0.json,0.2457
TCGA-A6-2678-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2678-01Z-00-DX1.bded5c5c-555a-492a-91c7-151492d0ee5e.svs-13.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2678-01Z-00-DX1.bded5c5c-555a-492a-91c7-151492d0ee5e.svs-13.oid0.json,0.252
TCGA-A6-2678-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2678-01Z-00-DX1.bded5c5c-555a-492a-91c7-151492d0ee5e.svs-13.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2678-01Z-00-DX1.bded5c5c-555a-492a-91c7-151492d0ee5e.svs-13.oid1.json,0.252
TCGA-A6-2678-01Z-00-DX1.2,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2678-01Z-00-DX1.bded5c5c-555a-492a-91c7-151492d0ee5e.svs-13.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2678-01Z-00-DX1.bded5c5c-555a-492a-91c7-151492d0ee5e.svs-13.oid2.json,0.252
TCGA-A6-2679-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2679-01Z-00-DX1.8df66ef4-d9e5-41db-836d-f0afe46d6b5a.svs-14.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2679-01Z-00-DX1.8df66ef4-d9e5-41db-836d-f0afe46d6b5a.svs-14.oid0.json,0.252
TCGA-A6-2679-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2679-01Z-00-DX1.8df66ef4-d9e5-41db-836d-f0afe46d6b5a.svs-14.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2679-01Z-00-DX1.8df66ef4-d9e5-41db-836d-f0afe46d6b5a.svs-14.oid1.json,0.252
TCGA-A6-2679-01Z-00-DX1.2,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2679-01Z-00-DX1.8df66ef4-d9e5-41db-836d-f0afe46d6b5a.svs-14.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2679-01Z-00-DX1.8df66ef4-d9e5-41db-836d-f0afe46d6b5a.svs-14.oid2.json,0.252
TCGA-A6-2680-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2680-01Z-00-DX1.7b77c0fb-f51d-4d16-ae77-f7615b1d0b87.svs-15.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2680-01Z-00-DX1.7b77c0fb-f51d-4d16-ae77-f7615b1d0b87.svs-15.oid0.json,0.252
TCGA-A6-2681-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2681-01A-01-TS1.99fd0faa-014c-43f3-bb45-677385e4f3c0.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2681-01A-01-TS1.99fd0faa-014c-43f3-bb45-677385e4f3c0.oid0.json,0.2457
TCGA-A6-2681-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2681-01Z-00-DX1.5e11f090-a19d-4d5c-bcf6-c219b55d02bc.svs-16.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2681-01Z-00-DX1.5e11f090-a19d-4d5c-bcf6-c219b55d02bc.svs-16.oid0.json,0.252
TCGA-A6-2681-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2681-01Z-00-DX1.5e11f090-a19d-4d5c-bcf6-c219b55d02bc.svs-16.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2681-01Z-00-DX1.5e11f090-a19d-4d5c-bcf6-c219b55d02bc.svs-16.oid1.json,0.252
TCGA-A6-2682-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2682-01Z-00-DX1.be71dca0-b9b7-40be-a6c6-9d053c7886a6.svs-17.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2682-01Z-00-DX1.be71dca0-b9b7-40be-a6c6-9d053c7886a6.svs-17.oid0.json,0.252
TCGA-A6-2682-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2682-01Z-00-DX1.be71dca0-b9b7-40be-a6c6-9d053c7886a6.svs-17.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2682-01Z-00-DX1.be71dca0-b9b7-40be-a6c6-9d053c7886a6.svs-17.oid1.json,0.252
TCGA-A6-2683-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2683-01Z-00-DX1.0dfc5d0a-68f4-45e1-a879-0428313c6dbc.svs-18.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2683-01Z-00-DX1.0dfc5d0a-68f4-45e1-a879-0428313c6dbc.svs-18.oid0.json,0.252
TCGA-A6-2683-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2683-01Z-00-DX1.0dfc5d0a-68f4-45e1-a879-0428313c6dbc.svs-18.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2683-01Z-00-DX1.0dfc5d0a-68f4-45e1-a879-0428313c6dbc.svs-18.oid1.json,0.252
TCGA-A6-2683-01Z-00-DX1.2,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2683-01Z-00-DX1.0dfc5d0a-68f4-45e1-a879-0428313c6dbc.svs-18.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2683-01Z-00-DX1.0dfc5d0a-68f4-45e1-a879-0428313c6dbc.svs-18.oid2.json,0.252
TCGA-A6-2684-01C-07-BS7.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2684-01C-07-BS7.CBE66472-2867-4D01-AEEC-4DEF005E980D.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2684-01C-07-BS7.CBE66472-2867-4D01-AEEC-4DEF005E980D.oid0.json,0.248
TCGA-A6-2684-01C-08-BS8.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2684-01C-08-BS8.981D2609-A2D8-4573-B704-5711D132ABCD.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2684-01C-08-BS8.981D2609-A2D8-4573-B704-5711D132ABCD.oid0.json,0.2456
TCGA-A6-2684-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2684-01Z-00-DX1.be127778-e160-4ae3-9e5a-13a16eae2e7a.svs-19.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2684-01Z-00-DX1.be127778-e160-4ae3-9e5a-13a16eae2e7a.svs-19.oid0.json,0.252
TCGA-A6-2684-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2684-01Z-00-DX1.be127778-e160-4ae3-9e5a-13a16eae2e7a.svs-19.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2684-01Z-00-DX1.be127778-e160-4ae3-9e5a-13a16eae2e7a.svs-19.oid1.json,0.252
TCGA-A6-2685-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2685-01Z-00-DX1.c69e23f4-34c9-41ff-a037-44bf7bbf33cd.svs-20.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2685-01Z-00-DX1.c69e23f4-34c9-41ff-a037-44bf7bbf33cd.svs-20.oid0.json,0.252
TCGA-A6-2685-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2685-01Z-00-DX1.c69e23f4-34c9-41ff-a037-44bf7bbf33cd.svs-20.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2685-01Z-00-DX1.c69e23f4-34c9-41ff-a037-44bf7bbf33cd.svs-20.oid1.json,0.252
TCGA-A6-2686-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2686-01Z-00-DX1.0540a027-2a0c-46c7-9af0-7b8672631de7.svs-21.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2686-01Z-00-DX1.0540a027-2a0c-46c7-9af0-7b8672631de7.svs-21.oid0.json,0.252
TCGA-A6-2686-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-2686-01Z-00-DX1.0540a027-2a0c-46c7-9af0-7b8672631de7.svs-21.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-2686-01Z-00-DX1.0540a027-2a0c-46c7-9af0-7b8672631de7.svs-21.oid1.json,0.252
TCGA-A6-3807-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3807-01Z-00-DX1.c3de2064-4f8d-4786-9ff9-2e0f44293717.svs-22.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3807-01Z-00-DX1.c3de2064-4f8d-4786-9ff9-2e0f44293717.svs-22.oid0.json,0.252
TCGA-A6-3807-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3807-01Z-00-DX1.c3de2064-4f8d-4786-9ff9-2e0f44293717.svs-22.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3807-01Z-00-DX1.c3de2064-4f8d-4786-9ff9-2e0f44293717.svs-22.oid1.json,0.252
TCGA-A6-3807-01Z-00-DX1.2,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3807-01Z-00-DX1.c3de2064-4f8d-4786-9ff9-2e0f44293717.svs-22.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3807-01Z-00-DX1.c3de2064-4f8d-4786-9ff9-2e0f44293717.svs-22.oid2.json,0.252
TCGA-A6-3808-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3808-01Z-00-DX1.2b5a7ba3-133c-48be-87c6-199c4af208a0.svs-23.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3808-01Z-00-DX1.2b5a7ba3-133c-48be-87c6-199c4af208a0.svs-23.oid0.json,0.252
TCGA-A6-3808-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3808-01Z-00-DX1.2b5a7ba3-133c-48be-87c6-199c4af208a0.svs-23.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3808-01Z-00-DX1.2b5a7ba3-133c-48be-87c6-199c4af208a0.svs-23.oid1.json,0.252
TCGA-A6-3809-01B-03-BS3.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3809-01B-03-BS3.D8B0068C-ACD9-45E5-9606-7CFAF9D08493.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3809-01B-03-BS3.D8B0068C-ACD9-45E5-9606-7CFAF9D08493.oid0.json,0.2456
TCGA-A6-3809-01B-04-BS4.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3809-01B-04-BS4.8BA8D42E-9833-4A63-B129-63EBADEA3E30.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3809-01B-04-BS4.8BA8D42E-9833-4A63-B129-63EBADEA3E30.oid0.json,0.2456
TCGA-A6-3809-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3809-01Z-00-DX1.c26f03e8-c285-4a66-925d-ae9cba17d7b3.svs-24.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3809-01Z-00-DX1.c26f03e8-c285-4a66-925d-ae9cba17d7b3.svs-24.oid0.json,0.252
TCGA-A6-3809-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3809-01Z-00-DX1.c26f03e8-c285-4a66-925d-ae9cba17d7b3.svs-24.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3809-01Z-00-DX1.c26f03e8-c285-4a66-925d-ae9cba17d7b3.svs-24.oid1.json,0.252
TCGA-A6-3809-01Z-00-DX1.2,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3809-01Z-00-DX1.c26f03e8-c285-4a66-925d-ae9cba17d7b3.svs-24.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3809-01Z-00-DX1.c26f03e8-c285-4a66-925d-ae9cba17d7b3.svs-24.oid2.json,0.252
TCGA-A6-3810-01B-03-BS3.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-A6-3810-01B-03-BS3.A7C6B755-37C3-4E01-9FA8-93787D9FB702.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-A6-3810-01B-03-BS3.A7C6B755-37C3-4E01-9FA8-93787D9FB702.oid0.json,0.2456
