sample,image,grid,roifile,mpp
TCGA-CA-5256-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-5256-01Z-00-DX1.67cc2ca1-40df-4e76-be88-dfd93e20e017.svs-216.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-5256-01Z-00-DX1.67cc2ca1-40df-4e76-be88-dfd93e20e017.svs-216.oid0.json,0.252
TCGA-CA-5796-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-5796-01Z-00-DX1.88141789-4240-4ab7-8db1-e4cb7ee1ebda.svs-217.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-5796-01Z-00-DX1.88141789-4240-4ab7-8db1-e4cb7ee1ebda.svs-217.oid0.json,0.252
TCGA-CA-5797-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-5797-01Z-00-DX1.6549a80e-4b68-4147-949b-6149ab680313.svs-218.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-5797-01Z-00-DX1.6549a80e-4b68-4147-949b-6149ab680313.svs-218.oid0.json,0.252
TCGA-CA-6715-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6715-01A-01-BS1.599da92d-a9c9-49bb-b9e0-0dacee40fb95.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6715-01A-01-BS1.599da92d-a9c9-49bb-b9e0-0dacee40fb95.oid0.json,0.2457
TCGA-CA-6715-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6715-01Z-00-DX1.d5db8085-f91a-4eee-b15f-61960af713af.svs-219.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6715-01Z-00-DX1.d5db8085-f91a-4eee-b15f-61960af713af.svs-219.oid0.json,0.252
TCGA-CA-6716-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6716-01Z-00-DX1.fd53102c-7f2b-47f1-b4d1-5693e81a0478.svs-122.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6716-01Z-00-DX1.fd53102c-7f2b-47f1-b4d1-5693e81a0478.svs-122.oid0.json,0.252
TCGA-CA-6717-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6717-01A-01-BS1.18721b62-d6f1-487f-bfe4-2cbe6aa3c9a9.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6717-01A-01-BS1.18721b62-d6f1-487f-bfe4-2cbe6aa3c9a9.oid0.json,0.2457
TCGA-CA-6717-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6717-01A-01-TS1.e9440300-5d1e-4187-9d73-74f804a651f8.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6717-01A-01-TS1.e9440300-5d1e-4187-9d73-74f804a651f8.oid0.json,0.2457
TCGA-CA-6717-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6717-01Z-00-DX1.08da75b7-a08f-46b3-a8c0-24f601ec4558.svs-220.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6717-01Z-00-DX1.08da75b7-a08f-46b3-a8c0-24f601ec4558.svs-220.oid0.json,0.252
TCGA-CA-6718-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6718-01A-01-BS1.c136a645-ea08-47dc-a841-7d56866f3c7a.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6718-01A-01-BS1.c136a645-ea08-47dc-a841-7d56866f3c7a.oid0.json,0.2457
TCGA-CA-6718-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6718-01A-01-TS1.94e7547f-ac50-4278-869a-0b9886034636.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6718-01A-01-TS1.94e7547f-ac50-4278-869a-0b9886034636.oid0.json,0.2457
TCGA-CA-6718-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6718-01Z-00-DX1.9774472f-a29a-4b2b-8e50-ccbf9e5f9686-365.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6718-01Z-00-DX1.9774472f-a29a-4b2b-8e50-ccbf9e5f9686-365.oid0.json,0.252
TCGA-CA-6719-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CA-6719-01Z-00-DX1.590fea56-aae4-4108-9169-a67ec8cd95b7.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CA-6719-01Z-00-DX1.590fea56-aae4-4108-9169-a67ec8cd95b7.oid0.json,0.252
TCGA-CK-4947-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-4947-01Z-00-DX1.b257d5fd-b97b-4987-b088-77f044ca7fe2.svs-124.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-4947-01Z-00-DX1.b257d5fd-b97b-4987-b088-77f044ca7fe2.svs-124.oid0.json,0.252
TCGA-CK-4948-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-4948-01Z-00-DX1.cd6ecbec-9136-4ce7-9a96-eb1ac975b30f.svs-222.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-4948-01Z-00-DX1.cd6ecbec-9136-4ce7-9a96-eb1ac975b30f.svs-222.oid0.json,0.252
TCGA-CK-4950-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-4950-01Z-00-DX1.03dcc4c2-2b63-45a2-8561-bf18193202b5.svs-223.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-4950-01Z-00-DX1.03dcc4c2-2b63-45a2-8561-bf18193202b5.svs-223.oid0.json,0.252
TCGA-CK-4950-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-4950-01Z-00-DX1.03dcc4c2-2b63-45a2-8561-bf18193202b5.svs-223.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-4950-01Z-00-DX1.03dcc4c2-2b63-45a2-8561-bf18193202b5.svs-223.oid1.json,0.252
TCGA-CK-4951-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-4951-01Z-00-DX1.abdbb15c-fd40-4a55-bf54-5668b3d4ea13.svs-224.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-4951-01Z-00-DX1.abdbb15c-fd40-4a55-bf54-5668b3d4ea13.svs-224.oid0.json,0.252
TCGA-CK-4952-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-4952-01Z-00-DX1.0e98c7b4-5f80-485d-a191-ad93564b5f96.svs-225.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-4952-01Z-00-DX1.0e98c7b4-5f80-485d-a191-ad93564b5f96.svs-225.oid0.json,0.252
TCGA-CK-5912-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-5912-01Z-00-DX1.23a955f3-a1ed-4cb3-8e49-cbb3f789f3f5.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-5912-01Z-00-DX1.23a955f3-a1ed-4cb3-8e49-cbb3f789f3f5.oid0.json,0.252
TCGA-CK-5913-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-5913-01Z-00-DX1.64d267c5-895f-4274-9d98-bfd2d338aee2.svs-226.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-5913-01Z-00-DX1.64d267c5-895f-4274-9d98-bfd2d338aee2.svs-226.oid0.json,0.252
TCGA-CK-5914-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-5914-01Z-00-DX1.dfa6d814-6ddb-4058-a236-d57303cbfbe9.svs-227.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-5914-01Z-00-DX1.dfa6d814-6ddb-4058-a236-d57303cbfbe9.svs-227.oid0.json,0.252
TCGA-CK-5916-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-5916-01Z-00-DX1.726a78b1-e64f-4dd6-8f7e-e43e98f1f453.svs-229.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-5916-01Z-00-DX1.726a78b1-e64f-4dd6-8f7e-e43e98f1f453.svs-229.oid0.json,0.252
TCGA-CK-6746-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-6746-01Z-00-DX1.0aae8eec-1e82-494b-8779-d79fea8bec0c.svs-230.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-6746-01Z-00-DX1.0aae8eec-1e82-494b-8779-d79fea8bec0c.svs-230.oid0.json,0.252
TCGA-CK-6747-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-6747-01Z-00-DX1.7824596c-84db-4bee-b149-cd8f617c285f.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-6747-01Z-00-DX1.7824596c-84db-4bee-b149-cd8f617c285f.oid0.json,0.252
TCGA-CK-6748-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-6748-01Z-00-DX1.1dd76660-7858-470c-a27b-36586b788125.svs-127.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-6748-01Z-00-DX1.1dd76660-7858-470c-a27b-36586b788125.svs-127.oid0.json,0.252
TCGA-CK-6748-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-6748-01Z-00-DX1.1dd76660-7858-470c-a27b-36586b788125.svs-127.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-6748-01Z-00-DX1.1dd76660-7858-470c-a27b-36586b788125.svs-127.oid1.json,0.252
TCGA-CK-6751-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CK-6751-01Z-00-DX1.df9e123a-c44c-4cc5-82de-ba7c4dbcb444.svs-232.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CK-6751-01Z-00-DX1.df9e123a-c44c-4cc5-82de-ba7c4dbcb444.svs-232.oid0.json,0.252
TCGA-CM-4743-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-4743-01Z-00-DX1.f54a6355-5623-498c-96b9-2ff1de6576c6.svs-233.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-4743-01Z-00-DX1.f54a6355-5623-498c-96b9-2ff1de6576c6.svs-233.oid0.json,0.252
TCGA-CM-4746-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-4746-01Z-00-DX1.c83b9795-bf45-4100-9052-a7e485e0f770.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-4746-01Z-00-DX1.c83b9795-bf45-4100-9052-a7e485e0f770.oid0.json,0.252
TCGA-CM-4747-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-4747-01Z-00-DX1.e0fac451-1322-464e-b718-174e9db33f39.svs-235.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-4747-01Z-00-DX1.e0fac451-1322-464e-b718-174e9db33f39.svs-235.oid0.json,0.252
TCGA-CM-4748-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-4748-01Z-00-DX1.e6307e86-29c5-4018-a94a-77fae9b08123.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-4748-01Z-00-DX1.e6307e86-29c5-4018-a94a-77fae9b08123.oid0.json,0.252
TCGA-CM-4750-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-4750-01Z-00-DX1.250ea50f-3aae-4fcd-9ba9-25cf2115525f.svs-236.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-4750-01Z-00-DX1.250ea50f-3aae-4fcd-9ba9-25cf2115525f.svs-236.oid0.json,0.252
TCGA-CM-4751-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-4751-01Z-00-DX1.F72E1883-5293-4351-A8DC-C4EA5D8F797C.svs-237.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-4751-01Z-00-DX1.F72E1883-5293-4351-A8DC-C4EA5D8F797C.svs-237.oid0.json,0.252
TCGA-CM-4752-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-4752-01Z-00-DX1.ac26d5ca-f554-4766-a4c3-f90a8c327dd4.svs-133.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-4752-01Z-00-DX1.ac26d5ca-f554-4766-a4c3-f90a8c327dd4.svs-133.oid0.json,0.252
TCGA-CM-5341-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5341-01Z-00-DX1.af4f75ff-3971-4639-8ef4-918ef4b29df0.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5341-01Z-00-DX1.af4f75ff-3971-4639-8ef4-918ef4b29df0.oid0.json,0.252
TCGA-CM-5344-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5344-01Z-00-DX1.586a3060-8c97-4619-b5b0-ad2d0d2b62cb.svs-238.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5344-01Z-00-DX1.586a3060-8c97-4619-b5b0-ad2d0d2b62cb.svs-238.oid0.json,0.252
TCGA-CM-5348-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5348-01Z-00-DX1.2ad0b8f6-684a-41a7-b568-26e97675cce9.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5348-01Z-00-DX1.2ad0b8f6-684a-41a7-b568-26e97675cce9.oid0.json,0.252
TCGA-CM-5349-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5349-01Z-00-DX1.d893eb9a-0321-4052-acfc-8c9a6e463921.svs-135.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5349-01Z-00-DX1.d893eb9a-0321-4052-acfc-8c9a6e463921.svs-135.oid0.json,0.252
TCGA-CM-5860-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5860-01A-01-BS1.e4a7519a-1aa4-4f03-b65a-9134348f54ee.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5860-01A-01-BS1.e4a7519a-1aa4-4f03-b65a-9134348f54ee.oid0.json,0.2462
TCGA-CM-5860-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5860-01Z-00-DX1.95f23758-00b7-4602-b4ef-944130528f36.svs-239.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5860-01Z-00-DX1.95f23758-00b7-4602-b4ef-944130528f36.svs-239.oid1.json,0.252
TCGA-CM-5861-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5861-01A-01-BS1.cec92e82-322c-40ee-8e21-f302dcdf0866.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5861-01A-01-BS1.cec92e82-322c-40ee-8e21-f302dcdf0866.oid0.json,0.2462
TCGA-CM-5861-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5861-01A-01-TS1.326f49e0-c258-41c6-b756-7db8838a24d7.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5861-01A-01-TS1.326f49e0-c258-41c6-b756-7db8838a24d7.oid0.json,0.2462
TCGA-CM-5861-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5861-01Z-00-DX1.b900abc0-ecca-48e1-98ba-fbc99a6dae3e.svs-240.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5861-01Z-00-DX1.b900abc0-ecca-48e1-98ba-fbc99a6dae3e.svs-240.oid0.json,0.252
TCGA-CM-5862-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5862-01A-01-BS1.fe4bf72c-4a5d-41dc-91f7-54a0540857b2.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5862-01A-01-BS1.fe4bf72c-4a5d-41dc-91f7-54a0540857b2.oid0.json,0.2462
TCGA-CM-5862-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5862-01Z-00-DX1.df57752c-5937-40f2-a48f-37a147a82139-367.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5862-01Z-00-DX1.df57752c-5937-40f2-a48f-37a147a82139-367.oid0.json,0.252
TCGA-CM-5863-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5863-01A-01-BS1.bc288a16-6a05-4e82-9bb1-fbb20037e92d.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5863-01A-01-BS1.bc288a16-6a05-4e82-9bb1-fbb20037e92d.oid0.json,0.2462
TCGA-CM-5863-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5863-01Z-00-DX1.2dceed07-9373-4103-be16-533dac9f283b.svs-242.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5863-01Z-00-DX1.2dceed07-9373-4103-be16-533dac9f283b.svs-242.oid0.json,0.252
TCGA-CM-5864-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5864-01A-01-BS1.2a0fb425-49e7-40cc-ac61-51cbb4bf2583.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5864-01A-01-BS1.2a0fb425-49e7-40cc-ac61-51cbb4bf2583.oid0.json,0.2462
TCGA-CM-5864-01A-01-TS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5864-01A-01-TS1.40e81e68-4635-4618-8eea-ea366a06f23f.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5864-01A-01-TS1.40e81e68-4635-4618-8eea-ea366a06f23f.oid0.json,0.2462
TCGA-CM-5864-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5864-01Z-00-DX1.2cb87875-6cae-4d8e-9c93-4a83941c0ca9.svs-243.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5864-01Z-00-DX1.2cb87875-6cae-4d8e-9c93-4a83941c0ca9.svs-243.oid0.json,0.252
TCGA-CM-5868-01Z-00-DX1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5868-01Z-00-DX1.70f2e193-248d-4bf9-a875-49c314223f70.svs-244.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5868-01Z-00-DX1.70f2e193-248d-4bf9-a875-49c314223f70.svs-244.oid0.json,0.252
TCGA-CM-5868-01Z-00-DX1.1,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-5868-01Z-00-DX1.70f2e193-248d-4bf9-a875-49c314223f70.svs-244.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-5868-01Z-00-DX1.70f2e193-248d-4bf9-a875-49c314223f70.svs-244.oid1.json,0.252
TCGA-CM-6161-01A-01-BS1.0,/projects/chuang-lab/TCGA-COAD/WSI/TCGA-CM-6161-01A-01-BS1.0512318a-47d0-45d4-bc75-417b77a01ffc.svs,,/projects/rubinstein-lab/USERS/domans/COAD/tcga_coad_svs_thumbs/TCGA-CM-6161-01A-01-BS1.0512318a-47d0-45d4-bc75-417b77a01ffc.oid0.json,0.2462
